name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextLocalEjb,8,2,0,3,15,0,2,0,8,0.571428571,125,1,0,0.631578947,0.6875,0,0,14.25,6,1.5,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardWrapperValve,15,2,0,15,55,72.491,1,0,12,0.887755102,630,1,1,0.606060606,0.232142857,0,0,40.53333333,1,0.8667,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.ObjectCreationFactory,3,1,0,7,3,3.063,7,0,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.realm.GenericPrincipal,11,1,0,9,20,29.609,8,0,10,0.72,166,1,1,0,0.4,0,0,13.63636364,4,1.1818,0
Tomcat,6.0.389418,org.apache.catalina.util.CookieTools,6,1,0,1,27,15.315,0,0,4,1.2,223,1,0,0,0.3,0,0,36,12,3.8333,0
Tomcat,6.0.389418,org.apache.catalina.ant.BaseRedirectorHelperTask,21,3,3,7,44,2.042,3,0,12,0.545,317,0.8,0,0.649122807,0.30952381,1,3,13.61904762,4,1.5238,0
Tomcat,6.0.389418,javax.el.ELResolver,8,1,9,0,18,28.588,0,0,7,1.142857143,55,0,0,0,0.55,0,0,5.625,4,1.25,0
Tomcat,6.0.389418,org.apache.naming.NamingContext,36,1,0,11,94,473.744,3,0,31,0.561904762,970,1,1,0,0.310204082,0,0,25.77777778,1,0.9167,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Redirect,2,1,0,2,11,1.021,0,0,2,2,203,0,0,0,0.75,0,0,100.5,2,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSE13Factory,3,1,0,6,6,3.063,1,0,2,2,16,0,0,0,0.666666667,0,0,4.333333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.naming.resources.ResourceAttributes,37,1,1,8,68,0,7,0,36,0.912835249,1201,0.517241379,0,0,0.190972222,0,0,30.67567568,11,3,1
Tomcat,6.0.389418,org.apache.naming.factory.BeanFactory,2,1,0,1,42,1.021,0,0,2,2,361,0,0,0,0.6,0,0,179.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.users.MemoryUserCreationFactory,4,1,0,6,18,0,1,0,4,0.5,168,1,2,0,0.4375,0,0,40.5,11,3.25,0
Tomcat,6.0.389418,org.apache.catalina.security.SecurityClassLoad,9,1,0,1,15,36.756,1,0,2,2,493,0,0,0,0.5,0,0,53.77777778,1,0.8889,0
Tomcat,6.0.389418,org.apache.catalina.startup.Embedded,39,2,1,26,118,442.093,1,0,34,0.868421053,1231,1,4,0.446153846,0.137651822,1,5,30.28205128,14,2.7436,0
Tomcat,6.0.389418,org.apache.catalina.core.AprLifecycleListener,3,1,0,5,25,0,0,0,2,1.1,172,1,1,0,0.75,0,0,54.66666667,7,2.3333,0
Tomcat,6.0.389418,org.apache.el.parser.AstDeferredExpression,5,3,0,5,10,0,2,0,5,2,38,0,0,0.906976744,0.55,0,0,6.6,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.startup.CreateLoaderRule,3,2,0,7,22,0,1,0,3,0.5,128,1,0,0.846153846,0.777777778,0,0,41,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardWrapper,80,2,0,28,231,2726.07,8,0,74,0.931170886,2501,1,4,0.469387755,0.108499096,1,2,29.8625,5,1.325,1
Tomcat,6.0.389418,org.apache.catalina.Realm,14,1,0,29,14,92.911,26,0,14,2,14,0,0,0,0.214285714,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.compiler.TextOptimizer,2,1,0,5,6,1.021,1,0,2,2,16,0,0,0,0.5,0,0,7,1,0.5,0
Tomcat,6.0.389418,org.apache.naming.resources.WARDirContext,34,2,0,11,94,448.219,3,0,28,0.737373737,696,1,1,0.684210526,0.170995671,1,15,19.38235294,6,1.3529,0
Tomcat,6.0.389418,org.apache.el.lang.FunctionMapperFactory,3,2,0,2,8,0,1,0,3,0.25,48,1,2,0.333333333,0.555555556,0,0,14.33333333,3,1.3333,0
Tomcat,6.0.389418,org.apache.catalina.session.ManagerBase,69,1,2,15,164,1913.354,3,0,65,0.944497154,1513,1,2,0,0.120098039,0,0,20.47826087,7,1.7246,0
Tomcat,6.0.389418,org.apache.jasper.JasperException,3,4,0,109,6,3.063,109,0,3,2,16,0,0,1,0.777777778,0,0,4.333333333,0,0,0
Tomcat,6.0.389418,org.apache.catalina.authenticator.SingleSignOnEntry,11,1,0,3,15,1.021,1,0,11,0.683333333,193,1,1,0,0.327272727,0,0,16,3,1.3636,1
Tomcat,6.0.389418,org.apache.tomcat.util.net.puretls.PureTLSSocket,1,3,0,1,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.catalina.ant.UndeployTask,4,5,0,2,11,0,0,0,4,0,40,1,0,0.957746479,0.625,1,1,8.75,1,0.75,0
Tomcat,6.0.389418,org.apache.naming.StringManager,9,1,0,8,26,32.672,7,0,7,0.5,230,1,0,0,0.625,0,0,24.33333333,5,1.4444,0
Tomcat,6.0.389418,javax.servlet.http.HttpSessionAttributeListener,3,1,0,0,3,3.063,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.realm.JAASMemoryLoginModule,9,3,0,12,66,0,0,0,7,0.7125,461,1,1,0.895522388,0.270833333,0,0,49.11111111,11,2.6667,0
Tomcat,6.0.389418,org.apache.catalina.Lifecycle,5,1,0,34,5,10.21,32,0,5,1.25,14,0,0,0,0.7,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.CharChunk,52,1,0,25,71,0,22,0,50,0.692810458,1338,1,2,0,0.164335664,0,0,24.55769231,11,2.0577,1
Tomcat,6.0.389418,org.apache.catalina.Host,18,1,0,21,18,156.213,19,0,18,1.058823529,20,0,0,0,0.518518519,0,0,0,1,1,0
Tomcat,6.0.389418,javax.el.ListELResolver,10,2,0,0,46,31.651,0,0,8,0.777777778,330,1,0,0.5,0.611111111,2,2,31.8,6,1.6,0
Tomcat,6.0.389418,org.apache.jasper.compiler.TagFileProcessor,6,1,0,16,49,9.189,4,0,3,0.4,233,1,0,0,0.351851852,0,0,37.66666667,3,1.1667,1
Tomcat,6.0.389418,org.apache.catalina.ssi.ByteArrayServletOutputStream,3,3,0,2,7,0,2,0,3,0,24,1,0,0.909090909,0.666666667,2,2,6.666666667,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.Server,13,1,0,16,13,79.638,14,0,13,2,13,0,0,0,0.292307692,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.ForEach,4,1,0,2,16,4.084,0,0,2,0.666666667,863,1,0,0,0.875,0,0,213.75,10,4,0
Tomcat,6.0.389418,org.apache.naming.resources.DirContextURLConnection,12,2,0,4,45,26.546,1,0,12,0.480519481,337,1,1,0.84057971,0.266666667,1,8,26.5,4,1.3333,0
Tomcat,6.0.389418,javax.servlet.ServletContextListener,2,1,0,0,2,1.021,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Localizer,8,1,0,25,14,22.462,25,0,7,0.142857143,113,1,0,0,0.380952381,0,0,13,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.ContextResourceLinkMBean,2,2,0,3,10,1.021,0,0,2,2,38,0,0,0.976190476,0.75,1,1,18,1,0.5,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Directory,9,1,0,2,10,36.756,0,0,9,2,12,0,0,0,0.377777778,0,0,0.333333333,1,0.8889,0
Tomcat,6.0.389418,org.apache.catalina.startup.WrapperCreateRule,3,2,0,6,17,1.021,1,0,3,2,68,0,0,0.846153846,0.666666667,0,0,21.66666667,1,0.6667,0
Tomcat,6.0.389418,javax.el.VariableMapper,3,1,3,0,4,3.063,0,0,3,2,6,0,0,0,0.666666667,0,0,1,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.ClassNameMBean,2,2,1,2,5,1.021,1,0,2,2,10,0,0,0.976190476,1,0,0,4,1,0.5,0
Tomcat,6.0.389418,javax.servlet.ServletContextEvent,2,2,1,0,4,1.021,0,0,2,2,10,0,0,0.666666667,0.75,0,0,4,1,0.5,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.CallMethodRule,20,2,0,4,52,116.394,1,0,19,0.511278195,774,1,0,0.55,0.305555556,1,4,37.35,4,0.7,0
Tomcat,6.0.389418,org.apache.naming.SelectorContext,35,1,0,4,87,585.033,1,0,31,0.544117647,373,0.5,1,0,0.343137255,0,0,9.485714286,1,0.9143,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Dumper,3,1,0,5,8,3.063,0,0,2,2,26,0,0,0,0.333333333,0,0,7.666666667,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.connector.ResponseFacade,38,1,0,7,85,0,5,0,36,0.067567568,540,1,2,0,0.254826255,0,0,13.15789474,3,1.7632,0
Tomcat,6.0.389418,org.apache.catalina.ant.jmx.JMXAccessorGetTask,6,5,0,2,18,3.063,0,0,5,0.8,96,1,0,0.951923077,0.555555556,1,1,14.66666667,1,0.8333,0
Tomcat,6.0.389418,org.apache.catalina.connector.ClientAbortException,7,4,0,4,12,11.231,4,0,7,0.166666667,77,1,0,0.85,0.523809524,1,2,9.714285714,4,0.8571,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.HexUtils,6,1,0,9,18,9.189,8,0,4,0.8,1423,0.333333333,1,0,0.25,0,0,235.6666667,15,4.1667,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.mapper.MappingData,2,1,0,5,5,0,4,0,2,0,69,0,5,0,1,0,0,29,1,0.5,0
Tomcat,6.0.389418,org.apache.coyote.ajp.AjpMessage,26,1,0,7,66,0,1,0,23,0.544,923,1,1,0,0.217142857,0,0,34.30769231,6,2.3077,0
Tomcat,6.0.389418,org.apache.el.parser.Token,3,1,0,4,4,3.063,4,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,0
Tomcat,6.0.389418,org.apache.catalina.connector.InputBuffer,24,2,0,17,67,100.058,9,0,22,0.826086957,626,0.736842105,5,0.3125,0.208333333,1,2,24.29166667,3,1,1
Tomcat,6.0.389418,org.apache.jasper.compiler.ELFunctionMapper,4,1,0,10,17,0,2,0,2,0.833333333,85,0.5,1,0,0.333333333,0,0,19.25,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.startup.SetLoginConfig,2,2,0,2,4,0,1,0,2,0,21,1,0,0.916666667,0.666666667,0,0,9,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.compiler.JspReader,29,1,0,9,67,322.636,3,0,2,0.55952381,960,1,3,0,0.210727969,0,0,31.79310345,2,1,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.SavedRequestInputFilter,7,1,0,6,15,9.189,2,0,7,0.5,67,1,1,0,0.428571429,0,0,8.428571429,1,0.8571,1
Tomcat,6.0.389418,org.apache.catalina.realm.UserDatabaseRealm,11,2,0,14,37,13.273,1,0,7,0.84,237,1,2,0.842105263,0.5,1,5,20.09090909,9,1.9091,0
Tomcat,6.0.389418,org.apache.el.parser.AstChoice,3,3,0,4,8,3.063,1,0,3,2,40,0,0,0.951219512,0.666666667,1,1,12.33333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.el.lang.EvaluationContext,9,2,0,38,15,0,38,0,9,0.666666667,57,1,3,0.529411765,0.253968254,0,0,5,1,0.8889,1
Tomcat,6.0.389418,org.apache.catalina.valves.AccessLogValve,34,2,0,11,113,419.631,1,0,25,0.897596656,1577,1,2,0.384615385,0.198653199,0,0,44.52941176,33,2.7647,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Out,2,1,0,2,11,1.021,0,0,2,2,265,0,0,0,0.75,0,0,131.5,3,1.5,0
Tomcat,6.0.389418,org.apache.naming.NamingEntry,3,1,0,5,6,0,5,0,3,1.142857143,40,0,0,0,0.583333333,1,1,10,3,1.3333,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.ValuesEnumerator,4,1,0,2,10,0,1,0,2,0.266666667,83,0,2,0,0.5,0,0,18.5,3,1.5,0
Tomcat,6.0.389418,org.apache.catalina.startup.Bootstrap,21,1,0,5,75,120.478,0,0,15,0.838888889,720,1,1,0,0.26,0,0,32.85714286,7,1.4286,0
Tomcat,6.0.389418,org.apache.el.parser.NodeVisitor,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.RuleSetBase,3,1,8,12,4,1.021,10,0,3,0.5,13,1,0,0,0.666666667,0,0,3,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.deploy.FilterDef,16,1,0,4,22,69.428,4,0,16,0.847619048,131,1,0,0,0.71875,0,0,6.75,1,0.9375,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Param,2,1,0,2,10,1.021,0,0,2,2,273,0,0,0,0.75,0,0,135.5,2,1,0
Tomcat,6.0.389418,javax.el.BeanELResolver,11,2,0,0,46,39.819,0,0,8,0.55,401,1,1,0.4375,0.424242424,1,2,35.27272727,5,1.7273,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.RulesBase,11,1,0,3,36,5.105,1,0,10,0.625,245,1,1,0,0.409090909,0,0,20.90909091,6,2.3636,0
Tomcat,6.0.389418,org.apache.coyote.RequestGroupInfo,16,1,0,13,34,0,13,0,16,0.628571429,412,0.857142857,0,0,0.375,0,0,24.3125,3,1.875,0
Tomcat,6.0.389418,org.apache.catalina.startup.ContextConfig,28,1,0,34,181,20.42,4,0,8,0.773420479,2634,1,6,0,0.148148148,0,0,92.46428571,19,5.0714,1
Tomcat,6.0.389418,org.apache.tomcat.jni.Global,7,1,0,1,8,21.441,0,0,7,2,10,0,0,0,0.357142857,0,0,0.428571429,1,0.8571,0
Tomcat,6.0.389418,org.apache.catalina.realm.JNDIRealm,62,2,0,11,143,1501.891,1,0,43,0.929903901,1875,0.965517241,0,0.440366972,0.233870968,2,6,28.77419355,15,1.5968,0
Tomcat,6.0.389418,org.apache.catalina.deploy.MessageDestination,12,1,0,1,16,14.294,1,0,12,0.727272727,139,1,0,0,0.708333333,0,0,10.16666667,5,1.25,0
Tomcat,6.0.389418,org.apache.catalina.startup.HomesUserDatabase,6,1,0,2,19,0,0,0,5,0.3,90,1,1,0,0.444444444,0,0,13.66666667,6,1.6667,0
Tomcat,6.0.389418,org.apache.el.parser.AstOr,2,4,0,4,6,1.021,1,0,2,2,33,0,0,0.975609756,0.666666667,1,1,15.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.LifecycleEvent,5,2,0,12,6,4.084,11,0,5,0.5,45,1,1,0.4,0.5,0,0,7.4,1,0.6,0
Tomcat,6.0.389418,javax.servlet.jsp.el.Expression,2,1,1,0,3,1.021,0,0,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.MasterSlaveWorkerThread,6,1,0,4,18,0,1,0,4,0.555555556,162,1,2,0,0.375,0,0,24.5,3,1.5,0
Tomcat,6.0.389418,org.apache.jasper.compiler.ImplicitTagLibraryInfo,2,2,0,7,28,0,2,0,2,1.333333333,184,1,1,0.923076923,0.7,1,2,86.5,3,1.5,0
Tomcat,6.0.389418,org.apache.catalina.valves.FieldInfo,1,1,0,1,2,0,1,0,0,2,52,0,0,0,1,0,0,6,0,0,0
Tomcat,6.0.389418,javax.servlet.jsp.JspApplicationContext,3,1,0,0,3,3.063,0,0,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.el.ExpressionImpl,2,2,0,3,6,0,1,0,2,0,22,1,1,0.5,0.666666667,0,0,9.5,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.compiler.JspUtil,46,1,0,25,133,1048.567,17,0,43,1.006666667,2140,0.9,1,0,0.128571429,0,0,45.30434783,13,3.413,0
Tomcat,6.0.389418,javax.servlet.jsp.el.ExpressionEvaluator,3,1,1,0,4,3.063,0,0,3,2,6,0,0,0,0.666666667,0,0,1,1,0.6667,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagAdapter,8,1,0,0,12,22.462,0,0,8,0.904761905,81,1,2,0,0.34375,0,0,8.75,4,1.25,0
Tomcat,6.0.389418,org.apache.catalina.connector.Request,131,1,0,79,311,6782.503,51,0,120,0.95625,2701,1,17,0,0.073461538,0,0,19.2519084,22,2.2366,1
Tomcat,6.0.389418,org.apache.jk.common.ChannelNioSocket,66,2,0,17,174,1626.453,4,0,57,0.922507123,1439,0.555555556,2,0.272727273,0.1,1,1,20.39393939,7,1.2576,0
Tomcat,6.0.389418,org.apache.naming.NameParserImpl,2,1,0,2,4,1.021,2,0,2,2,10,0,0,0,0.75,0,0,4,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.realm.JAASRealm,19,2,0,10,65,111.289,2,0,13,0.883333333,558,1,1,0.738461538,0.322222222,1,5,27.84210526,15,2.5789,1
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSESocketFactory,18,2,2,5,59,115.373,2,0,6,0.935828877,499,0.545454545,0,0.333333333,0.22875817,0,0,26.11111111,15,1.8333,1
Tomcat,6.0.389418,org.apache.el.parser.SimpleCharStream,28,1,0,2,40,98.016,2,0,25,0.444444444,1019,0.666666667,0,0,0.31547619,0,0,34.85714286,7,1.3571,0
Tomcat,6.0.389418,org.apache.jasper.el.VariableResolverImpl,2,1,0,1,5,0,1,0,2,0,18,1,1,0,0.666666667,0,0,7.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.loader.Reloader,3,1,0,1,3,3.063,1,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.config.GeneratorJk2,11,1,0,2,24,15.315,1,0,11,0.64,446,0,1,0,0.318181818,0,0,39.09090909,5,1.2727,0
Tomcat,6.0.389418,org.apache.catalina.loader.WebappLoader,47,1,0,20,177,754.519,3,0,39,0.894409938,1737,1,4,0,0.097101449,0,0,35.5106383,15,2.383,0
Tomcat,6.0.389418,org.apache.catalina.startup.HostRuleSet,3,2,0,6,14,1.021,1,0,3,0,249,1,0,0.666666667,0.555555556,1,1,81.66666667,1,0.3333,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.DefaultContextMBean,12,2,0,10,55,36.756,0,0,10,0.727272727,470,1,1,0.803921569,0.772727273,0,0,37.91666667,3,1.5833,0
Tomcat,6.0.389418,org.apache.catalina.Group,11,1,0,16,11,56.155,15,0,11,2,11,0,0,0,0.484848485,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.util.CGIProcessEnvironment,9,2,0,3,78,24.504,0,0,6,0.625,844,1,0,0.80952381,0.55,2,10,92.44444444,19,4.1111,0
Tomcat,6.0.389418,org.apache.catalina.ContainerEvent,5,2,0,5,10,4.084,4,0,5,0.5,61,1,1,0.333333333,0.4,0,0,10.6,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.loader.StandardClassLoader,2,4,0,2,4,1.021,1,0,2,2,11,0,0,1,0.833333333,0,0,4.5,0,0,1
Tomcat,6.0.389418,org.apache.tomcat.util.http.Parameters,28,2,0,12,93,175.612,4,0,22,0.77582846,1410,0.421052632,11,0.297297297,0.171717172,0,0,48.67857143,17,3.7143,1
Tomcat,6.0.389418,javax.servlet.ServletRequestAttributeListener,3,1,0,0,3,3.063,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.naming.NamingServiceMBean,7,1,0,1,7,21.441,1,0,6,1.142857143,34,0,0,0,1,0,0,2.857142857,1,0.8571,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.ForTokens,2,1,0,2,13,1.021,0,0,2,2,410,0,0,0,0.75,0,0,204,6,3,0
Tomcat,6.0.389418,org.apache.catalina.startup.TldConfig,24,1,0,9,119,93.932,1,0,13,0.830039526,1158,1,3,0,0.178743961,0,0,46.79166667,11,1.4167,0
Tomcat,6.0.389418,org.apache.jasper.compiler.ScriptingVariabler,4,1,0,7,9,4.084,2,0,1,0.666666667,28,1,0,0,0.333333333,0,0,5.75,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.util.SimplePool,5,1,0,1,6,0,1,0,5,0.45,115,1,0,0,0.466666667,0,0,21,2,1,0
Tomcat,6.0.389418,org.apache.catalina.users.MemoryUserDatabaseFactory,2,1,0,1,15,1.021,0,0,2,2,60,0,0,0,0.6,0,0,29,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Validator,3,1,0,13,35,3.063,1,0,1,2,194,0,0,0,0.416666667,0,0,63.66666667,1,0.6667,1
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIMediator,24,1,0,18,68,159.276,13,0,19,0.889632107,590,1,4,0,0.236714976,0,0,23.04166667,13,1.9167,1
Tomcat,6.0.389418,org.apache.catalina.session.PersistentManagerBase,43,2,1,22,123,491.101,7,0,33,0.871794872,1262,1,2,0.62037037,0.164021164,1,6,28.04651163,9,2.1628,1
Tomcat,6.0.389418,org.apache.jasper.el.ExpressionEvaluatorImpl,3,2,0,6,12,1.021,2,0,3,0,50,1,1,0.5,0.611111111,0,0,15.33333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.naming.ResourceLinkRef,3,2,0,2,8,3.063,2,0,3,1.5,47,0,0,0.9375,0.833333333,0,0,14,3,1,0
Tomcat,6.0.389418,org.apache.catalina.users.MemoryGroup,9,2,0,6,28,0,1,0,8,0.5,240,1,1,0.6,0.388888889,0,0,25.44444444,5,1.5556,0
Tomcat,6.0.389418,org.apache.catalina.core.NamingContextListener,24,1,0,36,157,20.42,2,0,19,0.66798419,1717,1,3,0,0.147157191,0,0,70.08333333,26,4.3333,0
Tomcat,6.0.389418,org.apache.catalina.connector.CoyoteInputStream,9,3,0,8,27,0,6,0,6,0.25,198,1,1,0.555555556,0.416666667,2,3,20.88888889,1,0.8889,0
Tomcat,6.0.389418,org.apache.coyote.ajp.Constants,2,1,0,2,4,1.021,1,0,1,1.878787879,305,0,0,0,1,0,0,102,0,0,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.ContextResourceMBean,3,2,0,3,31,3.063,0,0,3,2,208,0,0,0.953488372,0.555555556,2,5,68.33333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.InstanceListener,1,1,0,5,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.compat.Jdk14Compat,6,2,0,1,25,15.315,0,0,5,2,101,0,0,0.6875,0.416666667,1,1,15.83333333,6,1.6667,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Url,2,1,0,3,14,1.021,0,0,2,2,245,0,0,0,0.75,0,0,121.5,4,2,0
Tomcat,6.0.389418,org.apache.el.parser.AstCompositeExpression,3,3,0,5,8,3.063,2,0,3,2,44,0,0,0.951219512,0.666666667,0,0,13.66666667,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.util.MIME2Java,4,1,0,1,9,2.042,1,0,2,0.666666667,395,1,0,0,0.5,0,0,97.25,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.Service,11,1,0,13,11,56.155,11,0,11,2,11,0,0,0,0.290909091,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.StandardEngineMBean,2,2,0,2,4,1.021,0,0,1,1,9,1,0,1,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardService,31,1,1,20,72,254.229,5,0,30,0.856862745,826,1,5,0,0.14,0,0,25.09677419,12,1.6774,0
Tomcat,6.0.389418,org.apache.catalina.util.ManifestResource,12,1,0,2,41,20.42,1,0,9,0.87012987,354,0.571428571,0,0,0.375,0,0,27.91666667,4,1.75,0
Tomcat,6.0.389418,org.apache.coyote.memory.MemoryProtocolHandler,12,1,0,9,18,55.134,2,0,12,0.727272727,60,1,1,0,0.226190476,0,0,3.916666667,1,0.9167,0
Tomcat,6.0.389418,org.apache.tomcat.Apr,2,1,0,0,8,1.021,0,0,1,1,28,1,0,0,1,0,0,12.5,0,0,0
Tomcat,6.0.389418,org.apache.catalina.ssi.ResponseIncludeWrapper,12,3,0,3,33,0,2,0,12,0.838383838,241,1,4,0.760869565,0.285714286,2,3,18.33333333,3,1.75,0
Tomcat,6.0.389418,org.apache.jasper.Options,27,1,0,21,27,358.371,18,0,27,2,27,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.util.DOMWriter,13,1,0,2,52,30.63,1,0,9,0.683333333,764,1,0,0,0.263888889,0,0,57.38461538,18,3.8462,0
Tomcat,6.0.389418,javax.el.Expression,5,1,2,0,6,10.21,0,0,5,2,8,0,0,0,0.6,1,1,0.6,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.util.InstanceSupport,12,1,0,8,23,0,4,0,12,0.136363636,543,1,2,0,0.398148148,0,0,44.08333333,6,2.75,0
Tomcat,6.0.389418,org.apache.catalina.util.MD5Encoder,3,1,0,3,5,1.021,3,0,2,0.5,128,1,0,0,0.75,0,0,41.33333333,3,1,0
Tomcat,6.0.389418,org.apache.catalina.ant.StopTask,4,5,0,2,13,0,0,0,4,0,58,1,0,0.957746479,0.625,1,1,13.25,1,0.75,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Node,33,1,31,79,44,432.904,76,0,29,0.9125,392,1,5,0,0.22265625,0,0,10.42424242,6,1.2121,1
Tomcat,6.0.389418,org.apache.el.parser.AstFloatingPoint,4,3,0,3,8,6.126,1,0,4,0.333333333,38,1,0,0.928571429,0.583333333,0,0,8.25,2,1,0
Tomcat,6.0.389418,org.apache.catalina.valves.SemaphoreValve,18,2,0,9,34,78.617,0,0,18,0.849673203,233,1,2,0.540540541,0.277777778,0,0,11.44444444,1,0.9444,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSICommand,1,1,0,12,1,0,10,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Address,10,1,0,3,11,45.945,2,0,9,1,17,0,0,0,0.333333333,0,0,0.6,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.util.Extension,20,1,0,2,29,93.932,2,0,19,0.822368421,336,1,0,0,0.375,0,0,15.4,10,1.7,0
Tomcat,6.0.389418,org.apache.catalina.startup.SetJspConfig,2,2,0,2,4,0,1,0,2,0,21,1,0,0.916666667,0.666666667,0,0,9,1,0.5,0
Tomcat,6.0.389418,org.apache.jk.apr.TomcatStarter,4,1,0,1,25,2.042,0,0,3,0.416666667,174,0,1,0,0.555555556,0,0,41.5,3,1.25,0
Tomcat,6.0.389418,org.apache.catalina.util.Strftime,9,1,0,2,31,14.294,2,0,5,0.625,423,1,0,0,0.3125,0,0,45.77777778,13,2.6667,0
Tomcat,6.0.389418,org.apache.catalina.startup.NamingRuleSet,3,2,0,7,12,1.021,2,0,3,0,270,1,0,0.666666667,0.555555556,1,1,88.66666667,1,0.3333,0
Tomcat,6.0.389418,javax.el.PropertyNotFoundException,4,5,1,0,8,6.126,0,0,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
Tomcat,6.0.389418,org.apache.catalina.startup.ClusterRuleSetFactory,4,1,0,5,16,4.084,1,0,2,0.666666667,96,0,0,0,0.444444444,0,0,22.75,5,1.5,0
